cloud_cover,humidity,wind_speed,weather_code,sun_alt,moon_alt,moon_illum,visibility
43.4,81.1,11.8,0,29.04,-29.65,1.0,0.0
19.5,34.0,11.6,1,47.81,-58.77,0.643,0.0
51.9,76.3,34.0,3,-26.19,34.71,0.64,27.63
24.2,68.4,29.0,1,-43.12,-28.95,0.039,0.0
54.5,69.0,20.4,1,63.93,-59.32,0.993,0.0
96.2,82.5,31.1,0,25.09,22.57,0.829,0.13
18.6,66.1,32.1,80,-55.96,4.55,0.723,6.1
53.6,47.2,12.6,0,14.81,-86.23,0.619,0.0
7.1,29.1,23.4,3,51.4,-58.01,0.992,0.0
92.1,63.0,28.1,71,74.11,1.16,0.38,0.03
54.4,24.5,8.4,0,-56.4,-49.89,0.028,0.0
35.6,10.6,21.9,0,20.34,46.28,0.069,1.02
48.8,65.1,5.7,0,75.24,-41.17,0.758,0.0
18.1,29.0,28.1,63,37.28,32.22,0.154,0.47
98.2,64.3,30.7,1,-29.26,-44.55,0.083,0.0
99.4,46.1,0.4,2,49.17,15.55,0.114,0.01
8.4,66.7,38.1,48,-13.55,37.18,0.192,3.41
57.8,48.9,23.8,0,-41.71,-5.43,0.626,0.0
53.2,91.6,19.8,2,-53.23,65.68,0.975,25.23
19.2,15.1,31.6,0,-18.62,1.3,0.96,41.18
81.9,75.2,0.8,80,-49.48,43.11,0.543,1.79
21.7,47.4,4.3,2,-69.04,-0.25,0.508,0.0
10.7,30.7,25.8,63,31.55,-55.39,0.61,0.0
21.0,24.9,37.0,0,-26.84,-8.27,0.031,0.0
65.6,78.4,12.1,95,24.07,-8.05,0.948,0.0
83.8,34.4,25.1,65,-58.05,78.88,0.879,4.65
55.2,49.3,35.6,1,-26.1,-58.24,0.075,0.0
96.4,22.1,14.8,2,64.66,-47.83,0.976,0.0
29.3,25.7,20.4,2,44.61,-37.15,0.431,0.0
8.8,74.0,4.6,65,-64.56,-17.11,0.567,0.0
19.5,50.6,27.0,71,-30.02,24.51,0.231,10.73
84.5,13.1,17.4,1,-56.28,-73.3,0.124,0.0
6.1,90.3,13.4,0,36.78,-38.43,0.461,0.0
28.6,40.5,22.8,0,88.05,-29.23,0.726,0.0
57.4,39.2,36.2,0,-51.29,55.11,0.977,43.93
76.6,24.1,8.5,2,-86.09,30.32,0.778,19.52
79.0,79.7,4.8,2,23.84,-28.82,0.251,0.0
50.4,63.5,25.4,0,-24.8,-4.63,0.939,0.0
31.8,99.7,12.4,0,0.15,-1.68,1.0,0.0
35.7,26.6,20.2,2,-15.61,54.8,0.822,58.47
33.1,78.0,29.8,63,9.87,-1.05,0.013,0.0
8.3,50.2,9.1,0,18.09,-8.34,0.065,0.0
28.4,45.2,37.9,3,54.69,-40.02,0.936,0.0
77.4,95.8,30.2,1,-62.64,56.3,0.747,10.6
34.3,83.0,3.6,0,-53.35,-63.26,0.043,0.0
28.6,85.4,2.1,3,65.2,-72.09,0.994,0.0
56.1,88.1,31.8,45,-33.83,12.71,0.239,1.31
84.5,55.1,35.4,80,74.29,85.44,0.024,0.04
29.2,42.7,14.9,0,37.2,-41.01,0.981,0.0
50.6,30.8,37.9,0,11.99,43.91,0.524,6.0
27.2,75.0,25.1,63,-11.62,43.12,0.891,18.94
93.4,67.5,18.7,65,73.8,38.99,0.3,0.04
52.3,81.6,36.5,0,72.83,25.23,0.413,1.05
48.4,13.8,27.1,48,53.58,-68.71,0.792,0.0
67.7,89.2,37.9,1,-7.75,32.32,0.136,8.95
14.5,84.7,0.7,63,27.41,-28.36,0.998,0.0
52.1,33.2,23.4,2,-22.18,54.1,0.919,47.27
74.0,17.2,5.0,80,-2.16,66.47,0.468,3.13
93.4,28.5,12.9,3,75.19,-38.18,0.724,0.0
46.7,30.0,28.0,65,52.26,74.74,0.076,0.26
50.2,43.8,22.6,80,-18.3,-41.87,0.048,0.0
11.8,55.6,16.4,0,1.25,23.24,0.218,14.59
83.3,94.4,31.8,45,42.69,19.07,0.09,0.01
14.7,82.8,16.7,1,6.72,-8.35,0.999,0.0
14.4,45.9,9.5,0,12.53,78.79,0.331,7.68
12.3,34.2,5.9,2,37.16,-16.04,0.449,0.0
8.3,76.6,27.5,48,-35.89,43.62,0.995,7.19
53.3,11.1,28.8,0,9.03,-9.74,0.034,0.0
17.0,61.5,16.3,2,55.06,3.79,0.699,1.45
32.4,33.8,4.2,0,-55.32,49.15,0.994,67.24
39.4,44.6,16.7,1,20.91,-33.48,0.934,0.0
5.6,90.7,6.2,65,-47.41,-54.76,0.242,0.0
96.6,15.6,10.6,1,21.21,-85.95,0.681,0.0
6.9,54.7,26.5,3,-52.59,62.14,0.901,90.49
61.5,58.2,32.0,51,-21.86,49.46,0.681,9.23
88.7,61.6,12.8,0,-70.06,-31.03,0.407,0.0
35.7,29.2,0.5,0,-43.17,-77.82,0.088,0.0
71.6,15.2,10.1,0,-16.84,7.64,0.151,7.21
53.4,40.0,20.6,0,-45.07,-34.28,0.571,0.0
57.1,26.6,27.8,0,-28.25,38.08,0.322,22.14
73.5,20.2,38.3,2,33.35,51.56,0.027,0.38
84.6,37.7,3.6,3,-10.16,25.96,0.948,14.83
84.1,71.5,9.6,3,-7.13,64.23,0.735,11.45
20.6,90.1,13.0,65,-14.91,7.68,0.175,3.5
29.8,59.3,6.2,2,-44.73,80.67,0.835,61.51
88.1,83.9,2.3,80,-14.4,16.83,0.117,0.53
9.5,33.3,33.5,3,52.28,-40.2,0.893,0.0
31.8,35.9,24.8,3,25.73,25.01,0.71,2.8
15.0,41.9,9.8,45,51.05,-2.9,0.395,0.0
36.0,84.0,12.2,0,56.15,42.39,0.013,0.62
1.9,70.1,35.4,0,62.58,30.28,0.141,1.65
27.0,52.9,35.5,2,-71.82,0.11,0.355,19.79
88.8,70.7,22.0,0,-19.23,64.67,0.733,8.48
7.6,30.9,15.0,3,30.18,-19.1,0.986,0.0
0.1,72.2,34.4,0,39.7,21.24,0.737,3.79
43.0,92.8,32.0,71,-9.74,2.83,0.021,1.31
43.9,21.6,14.0,0,-63.42,-49.83,0.075,0.0
94.1,67.5,37.1,1,-29.58,-30.45,0.046,0.0
28.6,65.3,17.1,45,86.59,59.07,0.084,0.1
71.2,28.2,19.6,3,36.01,25.65,0.576,0.98
39.2,56.2,5.3,2,85.12,-40.53,0.821,0.0
1.4,11.0,32.4,2,2.05,-57.14,0.481,0.0
74.7,56.1,32.2,3,25.74,0.64,0.057,0.19
63.3,54.7,35.8,45,-5.07,-19.38,0.903,0.0
62.3,76.8,24.6,0,47.04,24.21,0.647,1.09
1.0,86.6,15.9,80,-5.22,27.41,0.888,13.6
4.2,99.8,33.2,3,-62.27,-23.3,0.376,0.0
73.7,61.5,13.2,1,-44.66,56.46,0.988,23.47
14.2,86.0,29.2,65,18.72,25.44,0.014,0.26
7.3,97.9,29.3,48,-13.86,-0.84,0.979,0.0
31.7,24.9,23.0,2,45.16,28.92,0.058,1.05
82.6,84.8,7.2,0,-34.67,47.02,0.935,12.41
62.6,76.0,2.8,3,62.28,9.87,0.322,0.48
32.2,48.9,25.1,0,67.06,-11.12,0.773,0.0
93.7,14.9,26.2,61,35.44,-43.7,0.686,0.0
60.6,56.1,15.0,2,-26.54,4.26,0.085,6.18
11.0,40.5,32.0,65,-85.88,-4.73,0.501,0.0
86.5,17.4,9.7,0,7.07,-1.5,0.996,0.0
64.7,31.7,6.0,1,22.23,1.65,0.041,0.25
27.9,38.6,5.1,3,14.34,39.68,0.052,3.76
41.6,33.3,37.8,63,37.68,-59.88,0.6,0.0
100.0,86.0,35.0,1,6.79,66.82,0.593,0.0
82.6,39.3,29.5,3,-27.17,31.62,0.981,18.01
93.3,37.3,24.3,1,53.27,-5.15,0.699,0.0
82.6,77.6,29.8,0,18.16,-70.52,0.79,0.0
31.5,65.2,3.7,2,84.79,-8.38,0.584,0.0
26.6,70.0,11.9,0,34.51,-39.92,0.997,0.0
52.7,76.2,28.8,80,-38.93,34.58,0.578,5.09
93.9,73.0,38.5,1,-9.99,12.18,0.999,5.06
63.6,54.4,19.0,71,67.69,42.65,0.114,0.18
32.9,58.3,13.1,0,-40.3,-29.0,0.354,0.0
63.2,78.6,14.1,0,-9.92,-16.79,0.9,0.0
50.2,10.1,29.7,0,7.69,-14.47,0.071,0.0
14.9,92.1,28.4,3,7.32,-74.31,0.462,0.0
97.6,19.4,14.6,2,-2.5,-37.4,0.327,0.0
86.3,95.2,17.6,2,-81.61,54.93,0.912,7.04
7.3,79.2,20.0,1,-24.2,-42.63,0.474,0.0
3.3,45.3,39.3,61,69.76,-69.3,0.998,0.0
23.9,93.2,30.2,0,-80.37,-44.95,0.138,0.0
78.6,81.0,31.5,51,17.52,-30.23,0.974,0.0
43.1,20.7,4.7,0,-48.73,-73.65,0.229,0.0
50.8,86.7,1.1,95,56.03,-32.45,0.955,0.0
65.4,54.4,5.9,0,30.99,25.24,0.004,0.44
30.0,41.7,17.7,1,-67.8,-30.38,0.124,0.0
69.2,36.2,6.0,2,16.26,59.58,0.358,0.8
19.4,64.9,39.5,0,32.1,-17.55,0.935,0.0
24.9,67.9,15.8,0,32.16,-59.12,0.947,0.0
89.6,58.7,39.4,0,-3.37,-59.99,0.368,0.0
75.2,19.3,1.2,1,46.01,-3.64,0.564,0.0
83.3,56.5,16.1,1,15.19,34.71,0.557,0.56
58.1,75.1,5.9,0,-11.32,49.63,0.315,15.28
12.6,31.4,39.0,0,12.24,14.93,0.871,13.14
57.9,86.2,30.8,1,35.23,-37.91,0.882,0.0
44.0,92.1,34.9,65,20.09,-29.49,0.175,0.0
6.0,47.3,19.4,71,-77.01,-46.45,0.075,0.0
43.4,58.8,9.2,51,-51.17,4.51,0.849,7.53
33.5,21.6,8.0,0,34.12,4.4,0.084,0.52
69.7,26.0,14.3,2,43.35,-42.79,0.998,0.0
52.6,77.4,17.4,3,-54.6,-68.27,0.029,0.0
46.2,92.6,14.4,1,36.1,43.75,0.336,0.74
42.1,17.0,4.1,0,31.58,-25.28,0.989,0.0
58.0,18.5,33.4,0,-53.89,-0.34,0.603,0.0
92.8,19.8,28.4,3,1.89,-42.47,0.149,0.0
33.9,20.0,29.8,3,-67.66,38.22,0.92,65.19
53.0,61.4,5.1,0,0.65,-3.19,0.999,0.0
94.6,61.2,9.4,0,-66.33,71.39,0.989,4.84
7.2,74.7,7.8,1,-82.31,-21.81,0.383,0.0
85.1,80.4,36.2,65,72.66,61.73,0.143,0.06
17.7,60.9,37.5,3,-9.49,81.19,0.509,49.15
3.1,41.6,10.6,0,44.86,45.6,0.422,2.75
9.4,65.6,23.0,51,60.2,29.21,0.087,0.4
52.9,31.6,24.0,1,-45.82,-51.17,0.003,0.0
47.3,91.9,33.0,2,61.41,44.24,0.131,0.53
16.0,11.1,6.1,3,-8.92,-56.24,0.166,0.0
41.6,87.0,4.0,1,53.46,76.28,0.048,0.63
53.2,48.5,9.4,1,53.1,70.05,0.026,0.63
93.3,45.9,35.0,2,5.28,13.98,0.01,0.63
87.6,47.9,35.3,2,-37.76,-32.56,0.004,0.0
4.5,20.5,9.8,0,12.72,-33.59,0.969,0.0
6.4,53.8,22.3,71,68.51,-74.05,0.984,0.0
15.8,88.4,13.2,1,-52.14,-6.62,0.761,0.0
6.7,62.1,5.7,0,7.58,-42.24,0.89,0.0
62.5,36.3,0.8,45,22.21,-14.86,0.107,0.0
60.5,90.6,39.6,2,-26.21,-75.2,0.39,0.0
29.5,91.3,37.3,95,-42.78,50.59,0.995,2.03
10.0,35.7,36.0,0,7.35,-57.67,0.488,0.0
61.1,28.3,27.0,95,-34.73,15.54,0.974,1.76
76.1,51.6,31.0,2,-74.68,-53.39,0.04,0.0
54.7,78.0,23.6,1,10.22,-16.58,0.084,0.0
2.9,42.3,22.2,3,-5.14,9.27,0.996,71.11
80.0,38.9,20.4,80,-2.21,14.84,0.986,3.66
17.7,55.9,6.0,1,12.48,-40.17,0.942,0.0
79.2,43.1,5.2,0,70.04,63.35,0.005,0.26
6.2,58.2,14.7,3,39.11,33.02,0.002,1.18
92.2,82.9,2.2,61,5.08,52.22,0.749,0.57
88.5,99.6,23.3,1,25.3,-47.05,0.89,0.0
69.6,74.5,7.4,48,-5.39,-60.06,0.687,0.0
35.5,46.2,32.1,0,14.8,-56.86,0.874,0.0
48.9,46.7,2.1,65,-56.01,-21.53,0.32,0.0
94.9,55.8,14.8,0,-36.35,-85.4,0.199,0.0
42.6,65.6,2.8,65,-69.2,-69.54,0.025,0.0
84.8,15.9,37.6,1,26.61,37.65,0.015,0.21
25.1,14.5,9.4,0,42.91,5.51,0.372,1.39
52.6,11.9,7.4,0,-42.74,3.38,0.54,15.55
32.4,84.2,11.1,1,-0.16,-53.97,0.599,0.0
83.5,65.7,11.7,51,4.1,-1.02,0.006,0.0
4.8,82.6,1.0,1,39.01,47.47,0.024,0.96
88.5,61.2,24.8,2,-65.38,-69.86,0.002,0.0
13.1,44.6,11.3,2,-19.92,-71.15,0.229,0.0
70.1,53.0,28.8,1,24.48,-57.33,0.921,0.0
27.8,13.6,28.1,80,-54.02,47.74,0.996,15.12
33.8,63.8,37.8,1,24.55,-14.95,0.991,0.0
13.6,39.0,5.7,3,25.1,44.61,0.58,2.96
5.2,37.7,37.4,0,-13.7,1.38,0.066,14.92
20.4,17.7,35.0,3,-33.76,-46.71,0.247,0.0
13.6,47.1,28.8,45,39.76,-61.51,0.849,0.0
63.3,29.4,34.8,0,-35.92,42.89,0.413,21.6
25.7,81.7,11.7,71,-74.16,61.78,0.912,15.61
86.3,87.6,35.6,48,21.42,-9.17,0.939,0.0
33.3,91.6,35.4,0,-79.24,24.7,0.661,28.7
24.2,42.5,6.5,61,-45.7,40.49,0.998,22.7
21.1,28.4,15.5,0,-25.79,-27.24,0.0,0.0
80.1,86.2,37.3,0,-46.16,19.45,0.874,12.5
61.2,16.1,8.7,2,57.76,44.85,0.04,0.54
85.4,63.4,29.3,45,65.44,-77.18,0.914,0.0
41.2,77.8,8.5,0,6.0,-82.59,0.536,0.0
10.8,70.8,35.3,3,28.52,-20.34,0.99,0.0
82.7,82.2,4.2,3,-8.34,-25.11,0.668,0.0
8.9,82.1,13.8,0,-15.8,-8.0,0.009,0.0
26.6,69.0,5.1,0,-49.55,44.57,0.665,49.46
51.6,42.1,9.1,2,67.24,10.54,0.221,0.89
48.2,21.1,28.8,63,41.97,31.37,0.441,0.47
1.5,54.0,34.8,1,63.28,-26.09,0.489,0.0
77.6,31.2,32.8,51,-36.39,8.38,0.153,1.8
49.9,82.9,17.5,1,-2.3,-62.79,0.481,0.0
23.2,48.1,19.0,2,56.14,43.79,0.04,1.07
56.4,93.6,36.7,1,-67.96,-10.4,0.277,0.0
58.3,65.3,23.6,0,14.12,37.79,0.13,2.46
52.7,32.9,36.2,3,5.47,-60.35,0.307,0.0
76.5,99.5,26.7,48,48.8,-11.85,0.256,0.0
0.0,83.9,30.6,0,35.16,56.86,0.067,1.18
27.3,29.9,29.3,0,-58.7,2.62,0.761,31.31
74.0,81.2,29.2,2,52.49,71.73,0.207,0.41
24.3,74.2,3.7,2,34.37,38.94,0.136,1.2
63.4,73.0,2.8,1,0.63,38.26,0.11,4.38
55.5,54.6,2.1,65,26.04,-32.3,0.251,0.0
12.1,51.7,39.2,63,42.13,-32.27,0.634,0.0
98.7,37.5,21.2,65,40.07,-25.15,0.931,0.0
75.5,92.4,12.3,61,15.46,-12.24,0.99,0.0
0.2,93.4,3.2,1,-19.53,3.35,0.105,9.01
79.5,22.3,25.6,0,-42.73,12.81,0.772,15.69
62.9,42.0,14.0,1,27.2,-36.19,0.993,0.0
46.7,15.0,35.8,0,-6.17,-33.24,0.485,0.0
85.3,96.4,10.4,2,14.4,32.82,0.028,0.4
65.1,58.6,4.7,0,-33.74,-35.16,0.152,0.0
12.5,15.9,16.6,2,-66.25,23.63,0.528,56.48
34.8,92.5,38.2,3,-22.21,28.89,0.367,19.78
48.8,12.0,23.0,63,-62.35,54.04,0.77,13.34
38.6,19.1,1.0,80,-35.89,60.95,0.951,11.83
58.7,97.4,26.3,2,22.76,24.09,0.002,0.3
24.0,22.3,35.4,0,49.62,23.88,0.272,1.81
33.8,83.8,9.4,1,-80.02,-45.64,0.208,0.0
7.2,65.9,35.2,0,51.13,82.9,0.15,1.59
91.6,56.0,5.2,3,60.43,-28.8,0.757,0.0
65.1,93.0,0.4,0,-56.15,29.46,0.945,18.39
51.9,39.5,24.3,0,31.2,-38.46,0.47,0.0
37.4,60.7,10.6,2,15.58,-0.54,0.022,0.0
74.4,72.8,19.6,0,39.13,46.83,0.005,0.29
26.0,96.7,23.7,3,41.19,0.57,0.793,0.9
20.6,91.3,36.5,63,-48.89,38.5,0.488,8.47
62.3,75.3,27.9,1,40.04,-37.89,0.998,0.0
73.1,38.2,4.3,1,25.46,-66.03,0.619,0.0
9.8,20.8,35.8,2,24.95,10.89,0.016,1.09
73.7,58.8,6.8,65,17.86,-26.93,0.243,0.0
42.1,88.8,9.4,1,57.25,-28.43,0.587,0.0
30.3,11.5,18.4,65,-26.18,-69.65,0.152,0.0
93.4,32.0,15.9,61,6.79,-43.04,0.243,0.0
3.1,99.0,33.1,3,-42.34,30.6,0.386,30.21
53.6,24.3,18.6,1,15.4,-16.59,1.0,0.0
36.1,74.8,15.7,0,-7.75,-50.56,0.583,0.0
46.1,40.5,30.8,0,50.88,-75.77,0.85,0.0
5.8,94.4,2.7,0,-14.94,-51.89,0.425,0.0
92.2,49.0,38.2,1,-14.12,65.45,0.597,5.75
44.6,18.6,22.1,61,-41.35,-11.62,0.654,0.0
4.9,13.5,25.4,71,-31.97,-62.38,0.068,0.0
63.6,76.7,21.5,0,-35.12,17.76,0.899,23.32
42.7,18.3,20.3,45,-51.41,61.09,0.992,5.98
64.5,12.7,17.6,0,61.18,35.12,0.362,0.93
90.9,77.4,15.3,3,7.14,-11.07,0.027,0.0
94.1,81.2,20.4,1,-36.0,42.38,0.752,3.8
32.4,79.0,12.3,63,0.09,34.91,0.152,2.21
37.8,66.7,4.9,2,-5.97,17.15,0.066,14.77
6.8,15.9,32.6,45,-12.04,38.09,0.189,3.83
77.7,20.8,12.4,3,9.8,8.12,0.002,0.71
43.0,80.2,7.7,80,60.72,41.59,0.242,0.18
32.2,60.9,37.9,3,-9.2,8.55,0.997,44.77
3.4,80.9,34.8,2,81.84,88.14,0.005,0.96
79.5,98.8,5.5,3,-48.08,-33.95,0.282,0.0
69.8,69.6,19.7,1,74.18,15.52,0.489,0.74
10.5,88.9,1.6,80,-15.7,-25.48,0.878,0.0
88.9,86.3,11.0,80,82.0,4.27,0.484,0.03
29.2,28.6,12.4,0,-47.79,-41.28,0.025,0.0
29.0,86.6,18.8,1,-29.73,29.66,0.525,34.29
83.7,35.2,14.2,2,-34.52,-4.53,0.285,0.0
25.5,24.6,39.2,65,-5.4,58.98,0.289,10.95
12.9,55.5,24.6,1,-51.78,-0.31,0.212,0.0
80.2,78.7,17.4,65,0.61,44.7,0.674,1.34
13.5,74.1,25.1,0,-15.46,-9.54,0.957,0.0
92.6,26.4,17.9,65,-29.22,41.85,0.955,2.15
73.8,65.7,29.6,45,-56.06,18.62,0.651,1.61
20.2,53.0,6.3,51,11.69,30.7,0.047,1.23
17.0,66.8,4.6,0,3.37,-8.88,0.023,0.0
86.9,76.5,24.8,51,85.87,69.69,0.037,0.04
17.2,96.7,34.3,3,59.74,14.65,0.628,1.52
3.4,22.8,6.8,2,19.14,26.37,0.007,1.23
87.6,88.8,28.2,1,-6.13,23.33,0.105,3.21
54.8,59.5,39.0,3,-12.51,33.71,0.513,30.16
52.4,31.4,21.6,0,49.41,44.94,0.026,0.67
77.2,19.8,3.5,0,-15.55,-54.49,0.673,0.0
64.3,52.0,20.8,61,-64.72,-61.06,0.003,0.0
99.6,70.0,23.8,61,35.94,66.49,0.173,0.0
37.6,10.2,21.6,80,-19.59,39.1,0.935,12.46
79.9,99.8,32.3,61,-9.18,-38.44,0.141,0.0
35.2,52.4,38.8,51,60.04,-31.29,0.91,0.0
91.0,62.9,9.1,63,41.43,37.39,0.019,0.03
50.5,18.6,13.2,2,-1.77,-29.5,0.929,0.0
83.5,60.0,38.6,95,37.92,9.21,0.588,0.02
60.7,42.0,36.6,1,-40.06,29.22,0.992,40.97
84.5,44.7,2.7,65,-47.84,6.69,0.789,2.74
44.5,27.1,14.9,80,70.85,85.72,0.023,0.15
6.1,57.2,29.1,2,-35.04,-35.28,0.67,0.0
45.8,18.1,3.1,1,-41.37,25.49,0.531,35.17
99.3,14.9,27.1,61,-44.41,28.99,0.961,0.21
90.2,23.2,10.3,0,-43.83,37.25,0.712,7.72
96.7,36.8,14.3,2,2.15,52.31,0.185,0.51
18.0,47.7,7.3,71,-24.37,12.52,0.113,7.24
78.1,86.5,28.7,0,12.72,-45.99,0.763,0.0
40.3,34.2,26.8,2,57.47,37.21,0.146,1.13
82.7,39.4,22.8,48,-25.07,-36.11,0.03,0.0
43.7,98.1,18.5,1,-35.65,-2.83,0.841,0.0
62.4,87.7,13.1,63,53.87,-12.7,0.317,0.0
11.0,27.2,11.3,3,13.07,44.32,0.079,4.96
56.3,31.2,5.1,71,15.28,-18.57,0.999,0.0
53.4,21.7,4.5,0,-33.38,19.88,0.987,40.59
65.6,24.9,17.6,61,-55.85,-54.22,0.002,0.0
83.4,38.9,13.0,65,32.69,-4.26,0.121,0.0
5.1,71.8,11.4,0,80.34,37.33,0.233,1.81
70.0,15.4,6.7,1,17.51,56.6,0.126,0.52
86.0,15.4,10.4,1,32.76,-9.26,0.925,0.0
61.6,44.1,32.2,0,19.38,52.51,0.651,1.49
23.4,79.9,16.7,0,1.26,8.61,0.009,4.13
48.0,24.3,30.0,0,-8.72,-71.51,0.561,0.0
35.3,70.3,14.7,2,55.79,-78.71,0.961,0.0
82.2,62.9,37.6,2,-0.33,-20.76,0.035,0.0
38.1,34.5,17.4,3,-70.96,65.35,0.997,61.72
77.9,16.9,18.9,0,63.39,-66.57,0.864,0.0
80.8,65.5,2.8,0,43.18,-73.47,0.773,0.0
70.4,41.9,11.2,0,-27.41,-14.33,0.802,0.0
69.9,28.0,4.9,80,12.24,75.83,0.435,0.63
58.6,10.6,12.9,45,-43.82,50.8,0.995,4.13
1.8,54.0,5.6,1,-47.85,23.26,0.422,55.64
9.7,33.8,25.3,0,-28.7,-57.48,0.29,0.0
65.7,12.8,30.6,2,39.95,-2.69,0.14,0.0
38.2,24.7,8.1,1,4.6,-49.88,0.213,0.0
58.8,88.6,31.0,71,37.64,-27.8,0.991,0.0
29.3,63.9,27.0,2,-22.41,-42.44,0.559,0.0
79.4,59.8,25.9,61,1.21,-51.91,0.821,0.0
28.4,24.0,38.0,65,-30.57,41.81,0.937,21.49
59.8,61.4,32.7,80,24.09,-35.65,0.433,0.0
61.8,42.2,13.9,63,33.16,-43.87,0.435,0.0
29.9,76.9,13.0,2,38.35,-38.41,0.988,0.0
49.9,77.1,27.0,2,56.63,-63.6,0.76,0.0
75.8,47.1,35.5,95,-22.88,-54.46,0.188,0.0
53.0,87.7,1.8,0,25.18,-68.52,0.788,0.0
17.7,44.7,18.9,0,1.85,-46.62,0.183,0.0
48.5,39.8,20.9,3,-14.65,56.13,0.409,30.07
75.4,19.3,32.4,2,40.26,26.06,0.651,0.95
46.7,53.6,4.9,0,-21.02,-35.05,0.017,0.0
50.2,70.7,25.7,2,19.17,-3.64,0.972,0.0
11.0,73.0,22.2,2,-31.57,-37.23,0.677,0.0
56.0,64.4,21.0,0,20.33,-21.11,0.997,0.0
37.0,17.0,8.8,61,49.98,-72.07,0.961,0.0
18.2,47.1,21.6,0,73.09,-67.41,0.996,0.0
90.9,18.2,31.3,80,55.16,42.96,0.04,0.03
60.8,96.5,19.9,0,-54.35,49.82,0.979,21.23
29.0,68.3,2.9,95,65.29,-33.88,0.574,0.0
20.9,13.9,7.8,0,-29.47,56.06,0.537,51.64
98.8,43.1,19.7,2,-41.36,-65.44,0.359,0.0
3.3,46.6,39.0,95,63.98,-46.07,0.967,0.0
90.0,36.3,25.4,1,-59.64,59.34,0.999,10.48
70.3,43.9,15.3,0,49.41,3.47,0.421,0.42
98.3,33.9,18.1,2,-52.81,-5.98,0.572,0.0
85.3,88.3,34.2,0,71.11,-64.98,0.884,0.0
77.1,78.0,30.7,1,-10.45,60.33,0.344,9.18
8.7,43.3,28.8,0,-1.22,45.82,0.584,65.96
80.6,81.7,0.8,0,-35.03,-17.27,0.812,0.0
57.5,80.4,11.2,1,-67.61,-69.48,0.026,0.0
85.9,43.5,25.4,2,47.29,-43.24,0.716,0.0
7.2,67.6,14.3,0,-16.53,-57.42,0.175,0.0
22.4,12.1,3.2,0,36.61,80.35,0.143,1.39
79.2,99.2,13.7,3,26.69,66.57,0.462,0.34
3.5,92.6,9.0,0,10.87,25.88,0.441,5.55
70.8,77.1,32.1,1,33.78,-12.93,0.156,0.0
39.5,45.0,11.8,3,-32.47,-58.03,0.496,0.0
68.4,11.5,10.6,3,-65.64,-36.58,0.401,0.0
10.1,80.3,29.8,3,17.64,-8.07,0.987,0.0
12.4,66.5,26.7,2,-37.04,71.58,0.69,63.51
31.3,56.6,38.8,0,-6.43,24.17,0.121,24.62
12.8,37.6,9.9,1,0.26,27.69,0.387,18.85
7.5,56.7,31.2,2,-54.77,72.93,0.945,93.08
36.7,87.6,31.5,2,9.64,11.07,0.002,1.98
88.0,51.4,34.0,0,37.79,-18.54,0.955,0.0
37.9,23.0,23.9,2,38.74,38.01,0.003,0.82
85.3,68.2,23.6,1,26.97,-12.81,0.278,0.0
72.9,93.8,5.7,2,-17.18,-59.91,0.591,0.0
89.7,26.6,17.0,3,65.39,-30.43,0.713,0.0
75.4,92.4,35.5,63,61.03,-53.75,0.776,0.0
72.6,53.3,34.3,3,44.27,26.19,0.399,0.79
71.6,54.8,32.5,3,-14.53,39.61,0.282,13.75
32.3,34.1,15.3,0,-34.28,-37.78,0.467,0.0
86.9,99.3,4.1,0,-1.83,-16.19,0.977,0.0
43.1,46.7,3.7,65,-10.68,43.88,0.909,15.92
35.7,85.2,1.1,3,-53.85,-33.87,0.074,0.0
33.9,18.7,19.4,0,44.22,19.96,0.345,1.48
62.4,49.9,32.1,2,-28.3,2.78,0.11,6.55
85.5,51.3,25.0,1,-21.83,-79.08,0.406,0.0
2.4,39.2,27.2,0,44.78,1.71,0.58,1.75
6.3,67.8,28.4,0,68.04,-0.68,0.67,0.0
94.7,76.2,38.4,2,9.59,45.85,0.132,0.26
21.6,62.2,6.7,61,-1.52,-54.07,0.786,0.0
15.6,59.8,35.8,2,30.31,21.13,0.005,1.13
0.8,93.4,14.8,2,-51.84,-49.5,0.001,0.0
52.1,74.5,5.7,3,-71.69,-31.08,0.141,0.0
15.4,66.0,15.1,2,32.93,1.27,0.908,1.77
94.0,78.8,17.9,95,23.54,28.49,0.394,0.01
18.0,42.9,7.7,51,26.63,-51.23,0.418,0.0
16.6,11.8,20.2,0,31.85,-62.35,0.661,0.0
46.0,45.7,20.9,65,-15.57,7.35,0.992,11.85
77.6,20.0,25.5,0,7.23,-37.87,0.595,0.0
51.3,87.8,35.7,0,88.75,-22.99,0.683,0.0
87.5,53.0,8.9,2,-50.31,50.77,0.99,12.36
80.2,72.6,5.3,80,9.81,82.52,0.354,0.33
90.3,79.2,24.5,1,31.96,18.31,0.014,0.09
40.5,25.0,36.3,0,-35.48,-45.18,0.557,0.0
51.9,23.7,5.2,80,-40.97,-1.53,0.686,0.0
51.3,57.5,0.5,1,-48.32,25.03,0.916,45.69
2.2,28.5,2.2,3,5.52,-13.46,0.025,0.0
12.4,47.4,20.3,3,-42.45,-26.91,0.021,0.0
0.4,11.2,34.6,45,-45.37,-72.0,0.175,0.0
78.7,45.6,26.1,95,43.37,31.63,0.009,0.01
